Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ascoli,HomeTeam_Atalanta,HomeTeam_Bari,HomeTeam_Benevento,HomeTeam_Bologna,HomeTeam_Brescia,HomeTeam_Cagliari,HomeTeam_Carpi,HomeTeam_Catania,HomeTeam_Cesena,HomeTeam_Chievo,HomeTeam_Cremonese,HomeTeam_Crotone,HomeTeam_Empoli,HomeTeam_Fiorentina,HomeTeam_Frosinone,HomeTeam_Genoa,HomeTeam_Inter,HomeTeam_Juventus,HomeTeam_Lazio,HomeTeam_Lecce,HomeTeam_Livorno,HomeTeam_Messina,HomeTeam_Milan,HomeTeam_Monza,HomeTeam_Napoli,HomeTeam_Novara,HomeTeam_Palermo,HomeTeam_Parma,HomeTeam_Pescara,HomeTeam_Reggina,HomeTeam_Roma,HomeTeam_Salernitana,HomeTeam_Sampdoria,HomeTeam_Sassuolo,HomeTeam_Siena,HomeTeam_Spal,HomeTeam_Spezia,HomeTeam_Torino,HomeTeam_Treviso,HomeTeam_Udinese,HomeTeam_Venezia,HomeTeam_Verona,AwayTeam_Ascoli,AwayTeam_Atalanta,AwayTeam_Bari,AwayTeam_Benevento,AwayTeam_Bologna,AwayTeam_Brescia,AwayTeam_Cagliari,AwayTeam_Carpi,AwayTeam_Catania,AwayTeam_Cesena,AwayTeam_Chievo,AwayTeam_Cremonese,AwayTeam_Crotone,AwayTeam_Empoli,AwayTeam_Fiorentina,AwayTeam_Frosinone,AwayTeam_Genoa,AwayTeam_Inter,AwayTeam_Juventus,AwayTeam_Lazio,AwayTeam_Lecce,AwayTeam_Livorno,AwayTeam_Messina,AwayTeam_Milan,AwayTeam_Monza,AwayTeam_Napoli,AwayTeam_Novara,AwayTeam_Palermo,AwayTeam_Parma,AwayTeam_Pescara,AwayTeam_Reggina,AwayTeam_Roma,AwayTeam_Salernitana,AwayTeam_Sampdoria,AwayTeam_Sassuolo,AwayTeam_Siena,AwayTeam_Spal,AwayTeam_Spezia,AwayTeam_Torino,AwayTeam_Treviso,AwayTeam_Udinese,AwayTeam_Venezia,AwayTeam_Verona
2011-05-15,Cesena,Brescia,1,0,2,0,0,1,16,8,14,13,3,3,2,3,0,0,1.22,5.5,11.0,1.25,5.0,8.0,1.25,6.0,10.0,6,6,5,1495.668504471552,1448.906292210421,35,32,47,49,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.05555555555555555,1,1.0,0.0,2,1,2.0,0.0,1,0,0,3,0.1109090909090909,0.15625,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-15,Catania,Roma,2,1,2,0,1,0,23,7,12,22,7,4,1,3,0,0,6.0,4.33,1.5,7.0,4.1,1.4,6.0,4.33,1.5,6,6,5,1497.40420146338,1657.853611608088,37,55,48,49,0.46808510638297873,0.415929203539823,0.5555555555555556,0.3888888888888889,9,0.1111111111111111,0.6666666666666666,10,24,4.0,4.0,2,2,0,0,4.0,5.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-05-15,Bari,Lecce,0,2,0,0,0,1,9,14,8,18,8,9,1,1,0,0,5.0,3.6,1.7,5.0,3.8,1.5,4.5,3.5,1.8,6,6,5,1396.2112577913424,1438.1787814218108,23,42,54,62,0.35135135135135137,0.14285714285714285,0.1111111111111111,0.16666666666666666,1,1.0,0.0,1,0,0.0,1.0,0,1,4,0,2.9411764705882355,3.3333333333333335,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Udinese,Milan,0,0,1,0,0,1,15,11,7,13,4,4,1,3,0,0,3.5,1.53,6.5,2.9,1.5,5.5,3.75,1.53,6.5,6,6,5,1588.356175586784,1715.27574103986,65,65,43,24,0.48672566371681414,0.4778761061946903,0.6111111111111112,0.6111111111111112,11,0.2727272727272727,0.6363636363636364,15,32,3.0,3.0,2,6,0,0,0.5384615384615384,0.5272727272727272,0.5769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Roma,Sampdoria,3,1,2,1,1,1,18,11,12,8,6,5,1,1,0,0,1.29,5.0,11.0,1.25,5.0,10.0,1.3,5.0,11.0,6,6,5,1641.5043081156794,1483.2685800758625,56,32,51,46,0.6814159292035398,0.23893805309734514,0.5555555555555556,0.16666666666666666,11,0.45454545454545453,0.18181818181818182,20,9,2.0,1.0,0,0,1,2,0.11727272727272728,0.125,0.11818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-05-22,Palermo,Chievo,1,3,0,1,1,1,16,17,14,8,9,3,2,2,0,0,1.75,3.5,4.75,1.7,3.2,4.5,1.8,3.5,4.4,6,6,5,1571.2583035662735,1483.3813041728408,57,35,60,39,0.5663716814159292,0.22340425531914893,0.6111111111111112,0.2222222222222222,9,0.3333333333333333,0.2222222222222222,10,6,3.0,1.0,2,0,0,1,0.3684210526315789,0.37777777777777777,0.40909090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Lecce,Lazio,2,4,0,2,2,1,8,19,9,5,7,2,0,0,1,0,6.0,3.6,1.6,5.5,3.9,1.45,7.0,3.75,1.53,6,6,5,1444.305817599316,1569.1531243029042,44,51,62,37,0.25,0.3008849557522124,0.3888888888888889,0.3333333333333333,5,0.2,0.4,3,5,2.0,1.0,2,1,0,0,3.75,3.793103448275862,4.57516339869281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Juventus,Napoli,2,2,1,0,1,0,18,8,21,17,8,7,3,3,0,0,1.9,3.6,3.8,1.9,3.3,3.7,1.95,3.3,4.0,6,6,5,1578.854177683957,1617.1632920643099,55,57,45,37,0.574468085106383,0.26666666666666666,0.4444444444444444,0.5,7,0.2857142857142857,0.7142857142857143,7,14,2.0,2.0,0,0,1,1,0.5,0.5135135135135135,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Bologna,Bari,0,4,0,0,1,0,19,13,14,10,8,4,1,1,0,0,1.62,3.6,6.0,1.65,3.4,4.6,1.6,3.5,6.5,6,6,5,1488.1163610889168,1390.0842216138371,35,23,48,56,0.35714285714285715,0.10810810810810811,0.3888888888888889,0.1111111111111111,3,0.6666666666666666,0.0,4,1,0.0,1.0,0,0,5,5,0.27,0.358695652173913,0.24615384615384617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Genoa,Cesena,3,2,2,3,0,2,18,24,6,7,10,10,1,0,0,0,1.65,3.6,5.5,1.6,3.3,5.2,1.67,3.6,5.25,6,6,5,1522.3874915829738,1507.1889300809012,42,36,45,47,0.5333333333333333,0.2222222222222222,0.5,0.2222222222222222,1,0.0,0.0,0,0,4.0,3.0,0,2,1,0,0.3,0.3076923076923077,0.3180952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Cagliari,Parma,1,1,1,0,1,0,19,7,16,21,7,6,0,2,0,0,2.1,3.2,3.6,2.1,3.2,3.2,2.2,3.1,3.5,6,6,5,1480.67524923005,1516.7217195927628,43,38,50,46,0.415929203539823,0.14893617021276595,0.4444444444444444,0.2222222222222222,9,0.4444444444444444,0.2222222222222222,12,7,1.0,2.0,0,4,4,0,0.5833333333333334,0.65625,0.6285714285714287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Brescia,Fiorentina,2,2,1,1,1,1,16,15,19,11,3,3,2,0,0,0,3.0,3.2,2.4,2.7,3.0,2.5,3.0,3.2,2.4,6,6,5,1437.385866601072,1553.504843877384,32,47,50,42,0.3333333333333333,0.2920353982300885,0.3333333333333333,0.16666666666666666,1,0.0,1.0,2,3,1.0,2.0,0,0,4,1,1.25,1.08,1.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,Inter,Catania,3,1,2,1,0,2,21,9,7,10,6,7,0,0,0,0,1.53,3.75,7.0,1.45,3.9,6.5,1.53,3.7,7.0,6,6,5,1716.6668149128059,1513.7535049557887,66,39,41,49,0.7876106194690266,0.07446808510638298,0.7777777777777778,0.05555555555555555,9,0.8888888888888888,0.1111111111111111,20,9,5.0,1.0,3,3,0,0,0.21857142857142858,0.22307692307692306,0.21857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-09,Milan,Lazio,2,2,1,2,2,1,18,12,16,15,3,1,2,2,0,0,1.62,3.75,5.5,1.6,3.6,5.0,1.62,3.6,6.0,7,4,9,1709.5380281785153,1573.4555570125362,0,0,0,0,0.6754385964912281,0.30701754385964913,0.0,0.0,12,0.5,0.0,21,7,4.0,2.0,0,0,0,0,0.29454545454545455,0.32,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-10,Cesena,Napoli,1,3,0,1,1,1,11,18,14,12,4,6,2,3,1,0,3.25,3.3,2.2,3.1,3.1,2.2,3.4,3.1,2.25,7,5,9,1494.7954898316054,1613.380194426208,0,0,0,0,0.3684210526315789,0.2631578947368421,0.0,0.0,2,0.0,1.0,1,6,2.0,2.0,0,0,0,0,1.477272727272727,1.409090909090909,1.511111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,Lecce,Udinese,0,2,0,0,2,0,18,15,19,11,8,5,2,1,0,0,3.0,3.2,2.4,2.8,3.2,2.3,3.1,3.1,2.4,7,6,9,1440.003384889684,1594.0938884481286,0,0,0,0,0.24561403508771928,0.2719298245614035,0.0,0.0,6,0.3333333333333333,0.5,7,11,2.0,3.0,0,0,0,0,1.25,1.2173913043478262,1.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-11,Roma,Cagliari,1,2,0,0,0,1,16,10,13,16,5,4,0,5,1,0,1.5,4.0,7.0,1.45,3.9,6.5,1.5,3.9,7.0,7,6,9,1649.8436719807994,1484.4024061608004,0,0,0,0,0.6842105263157895,0.16666666666666666,0.0,0.0,12,0.5,0.16666666666666666,24,19,2.0,1.0,0,0,0,0,0.21428571428571427,0.22307692307692306,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,Palermo,Inter,4,3,2,0,1,0,16,18,10,20,4,7,2,3,0,0,3.75,3.4,2.0,3.4,3.2,2.0,3.6,3.2,2.1,7,6,9,1561.6070900336988,1723.7884260865796,0,0,0,0,0.5614035087719298,0.5263157894736842,0.0,0.0,12,0.08333333333333333,0.5833333333333334,16,26,3.0,1.0,0,0,0,0,1.875,1.7,1.7142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,Juventus,Parma,4,1,2,1,0,2,12,2,15,12,4,1,0,2,1,0,1.4,4.5,8.0,1.4,4.1,7.0,1.44,4.2,7.5,7,6,9,1582.637275322059,1512.9945626620124,0,0,0,0,0.5684210526315789,0.14736842105263157,0.0,0.0,8,0.375,0.375,13,13,2.0,2.0,0,0,0,0,0.175,0.19999999999999998,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,Chievo,Novara,2,2,1,2,1,2,11,14,20,17,0,6,1,1,1,0,1.91,3.25,4.33,1.8,3.3,4.2,1.83,3.3,4.6,7,6,9,1493.0325177054156,1500.0,0,0,0,0,0.3263157894736842,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.44110854503464203,0.42857142857142855,0.3978260869565218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,Fiorentina,Bologna,2,0,2,1,0,2,15,14,22,12,12,1,1,1,0,0,1.62,3.4,6.5,1.7,3.4,4.6,1.65,3.5,5.8,7,6,9,1547.9793729894338,1478.173000062123,0,0,0,0,0.6578947368421053,0.17543859649122806,0.0,0.0,6,0.3333333333333333,0.16666666666666666,8,6,1.0,1.0,0,0,0,0,0.24923076923076926,0.3695652173913044,0.28448275862068967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,Catania,Siena,0,0,1,0,0,1,9,4,14,25,4,4,2,4,0,0,2.0,3.2,4.0,2.1,3.2,3.2,2.05,3.2,3.75,7,6,9,1506.631893782015,1429.0154887959582,0,0,0,0,0.47368421052631576,0.17894736842105263,0.0,0.0,8,0.0,0.25,8,12,4.0,0.0,0,0,0,0,0.5,0.65625,0.5466666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-09-11,Genoa,Atalanta,2,2,1,1,2,0,15,16,16,17,7,3,2,4,1,0,1.73,3.5,5.0,1.75,3.3,4.5,1.8,3.3,4.75,7,6,9,1534.7809318322695,1446.7892257896342,0,0,0,0,0.5394736842105263,0.17105263157894737,0.0,0.0,6,0.5,0.16666666666666666,7,5,4.0,0.0,0,0,0,0,0.346,0.3888888888888889,0.37894736842105264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-17,Cagliari,Novara,2,1,2,1,0,2,17,7,23,18,4,5,2,3,0,0,1.62,3.6,6.0,1.65,3.5,4.6,1.67,3.5,5.5,7,5,9,1496.2639941742855,1497.0149535722671,2,2,1,2,0.41228070175438597,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0.27,0.358695652173913,0.30363636363636365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-17,Inter,Roma,0,0,1,0,0,1,18,12,12,15,5,6,1,1,0,0,1.85,3.5,4.2,1.9,3.3,3.7,1.91,3.4,4.0,7,5,9,1707.409463764073,1637.9820839673143,3,1,4,2,0.7894736842105263,0.41228070175438597,0.0,0.0,12,0.3333333333333333,0.3333333333333333,24,19,5.0,3.0,0,0,1,1,0.44047619047619047,0.5135135135135135,0.4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Udinese,Fiorentina,2,0,2,2,0,2,8,11,11,15,4,3,1,4,0,0,2.1,3.3,3.5,1.9,3.3,3.7,2.2,3.0,3.6,7,6,9,1597.8550972144023,1558.8462342531845,2,2,0,0,0.4824561403508772,0.2894736842105263,0.0,0.0,12,0.4166666666666667,0.5,18,24,2.0,2.0,1,1,0,0,0.6,0.5135135135135135,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Parma,Chievo,2,1,2,1,0,2,11,10,21,13,0,2,1,3,1,0,2.05,3.25,3.75,2.0,3.15,3.45,2.1,3.0,4.0,7,6,9,1502.123026465494,1496.0175641331484,1,2,4,2,0.42105263157894735,0.23157894736842105,0.0,0.0,8,0.25,0.25,6,5,3.0,2.0,0,0,1,0,0.5466666666666666,0.5797101449275363,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Napoli,Milan,3,1,2,2,1,2,13,11,17,10,2,3,3,4,0,0,2.63,3.1,2.75,2.55,3.2,2.55,2.5,3.0,3.0,7,6,9,1617.8056151255037,1708.503208882596,3,2,1,2,0.5526315789473685,0.47368421052631576,0.0,0.0,8,0.125,0.5,9,15,3.0,2.0,1,0,0,0,0.9563636363636363,1.0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Siena,Juventus,0,1,0,0,0,1,5,12,14,16,1,5,2,0,0,0,5.0,3.5,1.73,4.4,3.5,1.7,5.5,3.25,1.73,7,6,9,1428.3721270100589,1593.5088115185774,0,4,0,1,0.30526315789473685,0.47368421052631576,0.0,0.0,8,0.125,0.75,4,15,2.0,2.0,0,1,0,0,2.8901734104046244,2.588235294117647,3.179190751445087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Catania,Cesena,1,0,2,1,0,2,10,4,16,12,8,1,4,2,0,0,2.1,3.1,3.8,2.0,3.15,3.45,2.2,3.0,3.6,7,6,9,1507.2752555679142,1490.3700691323097,0,1,0,3,0.46875,0.21052631578947367,0.0,0.0,2,0.5,0.0,3,1,3.0,2.0,0,0,0,1,0.5526315789473685,0.5797101449275363,0.6111111111111112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Bologna,Lecce,0,2,0,0,1,0,12,17,14,14,8,3,3,2,0,0,1.85,3.4,4.33,1.85,3.3,3.9,1.91,3.4,4.0,7,6,9,1467.3061387983723,1436.2421761234102,0,0,2,2,0.3508771929824561,0.15789473684210525,0.0,0.0,4,0.75,0.0,5,1,0.0,2.0,0,0,1,1,0.42725173210161665,0.4743589743589744,0.4775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Atalanta,Palermo,1,0,2,1,0,2,8,11,15,10,1,8,4,3,0,0,2.4,3.2,3.0,2.55,3.2,2.55,2.3,3.1,3.3,7,6,9,1446.4437368664492,1577.9860523562054,2,4,2,3,0.4342105263157895,0.2543859649122807,0.0,0.0,8,0.125,0.5,10,14,3.0,2.0,0,1,0,0,0.7999999999999999,1.0,0.6969696969696969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,Lazio,Genoa,1,2,0,1,0,2,11,10,13,16,6,2,1,2,0,0,1.73,3.5,5.0,1.6,3.6,5.0,1.73,3.3,5.5,7,6,9,1574.4903763084556,1535.1264207554545,2,2,2,2,0.49122807017543857,0.25,0.0,0.0,8,0.625,0.125,12,6,4.0,0.0,0,0,0,0,0.346,0.32,0.3145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
