Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Alaves,HomeTeam_Almeria,HomeTeam_Ath Bilbao,HomeTeam_Ath Madrid,HomeTeam_Barcelona,HomeTeam_Betis,HomeTeam_Cadiz,HomeTeam_Celta,HomeTeam_Cordoba,HomeTeam_Eibar,HomeTeam_Elche,HomeTeam_Espanol,HomeTeam_Getafe,HomeTeam_Gimnastic,HomeTeam_Girona,HomeTeam_Granada,HomeTeam_Hercules,HomeTeam_Huesca,HomeTeam_La Coruna,HomeTeam_Las Palmas,HomeTeam_Leganes,HomeTeam_Levante,HomeTeam_Malaga,HomeTeam_Mallorca,HomeTeam_Murcia,HomeTeam_Numancia,HomeTeam_Osasuna,HomeTeam_Real Madrid,HomeTeam_Recreativo,HomeTeam_Santander,HomeTeam_Sevilla,HomeTeam_Sociedad,HomeTeam_Sp Gijon,HomeTeam_Tenerife,HomeTeam_Valencia,HomeTeam_Valladolid,HomeTeam_Vallecano,HomeTeam_Villarreal,HomeTeam_Xerez,HomeTeam_Zaragoza,AwayTeam_Alaves,AwayTeam_Almeria,AwayTeam_Ath Bilbao,AwayTeam_Ath Madrid,AwayTeam_Barcelona,AwayTeam_Betis,AwayTeam_Cadiz,AwayTeam_Celta,AwayTeam_Cordoba,AwayTeam_Eibar,AwayTeam_Elche,AwayTeam_Espanol,AwayTeam_Getafe,AwayTeam_Gimnastic,AwayTeam_Girona,AwayTeam_Granada,AwayTeam_Hercules,AwayTeam_Huesca,AwayTeam_La Coruna,AwayTeam_Las Palmas,AwayTeam_Leganes,AwayTeam_Levante,AwayTeam_Malaga,AwayTeam_Mallorca,AwayTeam_Murcia,AwayTeam_Numancia,AwayTeam_Osasuna,AwayTeam_Real Madrid,AwayTeam_Recreativo,AwayTeam_Santander,AwayTeam_Sevilla,AwayTeam_Sociedad,AwayTeam_Sp Gijon,AwayTeam_Tenerife,AwayTeam_Valencia,AwayTeam_Valladolid,AwayTeam_Vallecano,AwayTeam_Villarreal,AwayTeam_Xerez,AwayTeam_Zaragoza
2007-06-17,Valencia,Sociedad,3,3,1,2,2,1,16,13,19,19,8,6,1,2,0,0,2.15,3.5,3.1,2.1,3.4,2.9,2.1,3.4,2.8,2,6,6,1582.146570547512,1428.330371156565,54,29,39,44,0.6486486486486487,0.13513513513513514,0.7777777777777778,0.1111111111111111,3,1.0,0.0,5,2,4.0,2.0,0,0,2,1,0.6935483870967741,0.7241379310344828,0.7500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-06-17,Sevilla,Villarreal,0,1,0,0,0,1,12,13,12,19,3,3,3,3,0,0,1.85,3.6,3.8,1.9,3.4,3.4,1.9,3.25,3.4,2,6,6,1617.972775257249,1564.669260541701,64,47,34,44,0.7297297297297297,0.32432432432432434,0.8333333333333334,0.3888888888888889,3,0.3333333333333333,0.0,3,1,4.0,3.0,3,7,0,0,0.48684210526315796,0.5588235294117647,0.5588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-06-17,Santander,Betis,0,2,0,0,0,1,9,17,16,16,0,5,1,3,0,0,3.4,3.5,2.0,3.2,3.3,2.0,3.0,3.4,2.0,2,6,6,1494.9939995702182,1447.5977547889377,42,34,46,49,0.35135135135135137,0.13513513513513514,0.5,0.16666666666666666,3,0.0,0.3333333333333333,2,3,2.0,0.0,0,0,4,5,1.7,1.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-17,Real Madrid,Mallorca,3,1,2,0,1,0,17,6,18,21,6,2,4,3,0,0,1.12,9.0,17.0,1.12,6.0,16.0,1.12,6.5,12.0,2,6,6,1633.473796813416,1496.4283093221356,63,40,39,44,0.5945945945945946,0.2702702702702703,0.6111111111111112,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,6,2,5.0,2.0,6,0,0,2,0.06588235294117648,0.07,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-17,Celta,Getafe,2,1,2,1,1,1,10,15,22,26,2,8,2,1,0,0,1.4,4.75,6.5,1.35,4.2,6.5,1.33,4.33,7.0,2,6,6,1449.4763055560074,1508.298408289864,38,38,58,31,0.43243243243243246,0.32432432432432434,0.16666666666666666,0.2777777777777778,3,0.3333333333333333,0.3333333333333333,2,2,2.0,2.0,2,0,0,2,0.21538461538461537,0.2076923076923077,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-17,Gimnastic,Barcelona,1,5,0,0,3,0,10,23,23,8,2,6,1,0,0,0,13.0,7.0,1.16,10.5,4.6,1.25,10.0,6.0,1.16,2,6,6,1406.9900816025518,1642.0233313117697,33,73,64,32,0.2222222222222222,0.4594594594594595,0.2222222222222222,0.3888888888888889,1,0.0,1.0,0,3,1.0,3.0,1,4,0,0,11.206896551724139,8.4,8.620689655172415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-17,Espanol,La Coruna,1,3,0,0,0,1,13,15,23,12,5,9,2,2,0,1,1.8,3.5,4.2,1.9,3.2,3.6,1.72,3.4,4.0,2,6,6,1492.4416678767568,1474.5807908839995,45,29,50,44,0.3783783783783784,0.2972972972972973,0.3888888888888889,0.1111111111111111,3,0.3333333333333333,0.3333333333333333,3,3,2.0,0.0,1,0,0,4,0.42857142857142855,0.5277777777777778,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-17,Ath Bilbao,Levante,2,0,2,0,0,1,19,6,13,18,12,4,3,2,0,0,1.33,5.25,8.5,1.25,4.8,8.0,1.25,5.0,8.0,2,6,6,1452.3411884970287,1483.2815117669784,42,37,62,51,0.32432432432432434,0.2222222222222222,0.2777777777777778,0.2222222222222222,1,0.0,0.0,0,0,3.0,2.0,0,2,1,0,0.15647058823529414,0.15625,0.15625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-17,Osasuna,Ath Madrid,1,2,0,0,1,0,19,7,10,15,14,1,1,2,0,0,3.2,3.5,2.1,2.9,3.4,2.1,2.75,3.4,2.15,2,6,6,1501.5897035779315,1522.7241115230254,50,44,47,38,0.4864864864864865,0.3783783783783784,0.3333333333333333,0.4444444444444444,3,0.6666666666666666,0.3333333333333333,3,2,1.0,3.0,3,0,0,1,1.5238095238095237,1.380952380952381,1.2790697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Real Madrid,Ath Madrid,2,1,2,1,1,1,20,20,24,20,13,4,3,2,0,0,1.72,3.5,4.75,1.7,3.4,4.3,2.1,3.4,3.4,3,5,8,1642.4115644293838,1529.3723086866323,0,0,0,0,0.6052631578947368,0.39473684210526316,0.0,0.0,4,0.5,0.0,7,3,5.0,3.0,0,0,0,0,0.3621052631578947,0.3953488372093023,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Sevilla,Getafe,4,1,2,0,1,0,29,7,12,17,8,4,1,2,0,2,1.4,4.0,9.0,1.4,3.7,7.5,2.1,3.4,3.4,3,5,8,1609.3087732172637,1494.0210128017595,0,0,0,0,0.7105263157894737,0.3157894736842105,0.0,0.0,4,0.5,0.25,4,1,4.0,2.0,0,0,0,0,0.15555555555555556,0.18666666666666665,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-26,Recreativo,Betis,1,1,1,1,1,1,15,13,16,14,7,4,0,2,0,0,2.2,3.2,3.25,2.2,3.0,3.1,2.1,3.4,3.4,3,6,8,1510.7899221201867,1456.0951611710873,0,0,0,0,0.47368421052631576,0.15789473684210525,0.0,0.0,2,0.5,0.0,2,0,1.0,1.0,0,0,0,0,0.676923076923077,0.7096774193548387,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-26,Santander,Barcelona,0,0,1,0,0,1,14,13,13,11,4,8,1,1,1,0,7.5,4.0,1.44,6.0,3.6,1.5,2.1,3.4,3.4,3,6,8,1486.4965931880686,1644.5614294922939,0,0,0,0,0.34210526315789475,0.47368421052631576,0.0,0.0,4,0.0,0.75,3,11,1.0,3.0,0,0,0,0,5.208333333333334,4.0,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-26,Valencia,Villarreal,0,3,0,0,1,0,4,7,16,13,5,0,1,1,2,0,1.72,3.4,5.0,1.75,3.2,4.3,2.1,3.4,3.4,3,6,8,1580.6098858945052,1573.3332625816863,0,0,0,0,0.631578947368421,0.34210526315789475,0.0,0.0,4,0.25,0.5,4,5,3.0,4.0,0,0,0,0,0.344,0.4069767441860465,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-08-26,Murcia,Zaragoza,2,1,2,1,1,1,8,5,0,2,1,0,1,1,0,1,3.4,3.2,2.15,3.1,3.0,2.2,2.1,3.4,3.4,3,6,8,1500.0,1532.6331484881646,0,0,0,0,0.0,0.21052631578947367,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1.5813953488372092,1.409090909090909,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-08-26,Espanol,Valladolid,0,1,0,0,0,1,7,17,17,21,8,4,3,2,0,0,1.83,3.25,4.5,1.7,3.3,4.5,2.1,3.4,3.4,3,6,8,1484.7627388703,1500.0,0,0,0,0,0.3684210526315789,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.4066666666666667,0.37777777777777777,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-26,La Coruna,Almeria,0,3,0,0,2,0,7,13,9,20,6,5,0,2,0,0,1.72,3.4,5.0,1.6,3.5,5.0,2.1,3.4,3.4,3,6,8,1482.2597198904564,1500.0,0,0,0,0,0.39473684210526316,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.344,0.32,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-26,Ath Bilbao,Osasuna,0,0,1,0,0,1,14,10,16,16,6,4,3,2,1,0,2.05,3.2,3.6,2.1,2.9,3.4,2.1,3.4,3.4,3,6,8,1465.9411070652056,1494.9415064143245,0,0,0,0,0.34210526315789475,0.42105263157894735,0.0,0.0,4,0.25,0.5,4,7,3.0,2.0,0,0,0,0,0.5694444444444444,0.6176470588235294,0.6176470588235294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-26,Mallorca,Levante,3,0,2,1,0,2,8,5,11,25,4,1,0,3,0,0,1.9,3.1,4.33,1.85,3.1,4.0,2.1,3.4,3.4,3,6,8,1487.4905417061677,1469.6815931988015,0,0,0,0,0.3684210526315789,0.21052631578947367,0.0,0.0,2,1.0,0.0,4,1,3.0,2.0,0,0,0,0,0.4387990762124711,0.4625,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,Levante,Murcia,0,0,1,0,0,1,3,7,21,32,4,4,5,3,0,0,2.2,3.2,3.25,2.1,3.1,3.2,2.1,3.4,3.4,3,5,9,1457.3591081531927,1513.6422531342002,0,2,3,1,0.3157894736842105,0.0,0.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,1,1,0,0.676923076923077,0.65625,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,Zaragoza,Santander,1,1,1,0,0,1,14,12,9,12,8,4,2,3,0,0,1.66,3.6,5.0,1.75,3.2,4.3,2.1,3.4,3.4,3,5,9,1518.9908953539643,1492.804753174409,1,0,2,0,0.47368421052631576,0.21052631578947367,0.0,0.0,4,0.25,0.0,3,1,3.0,0.0,0,0,1,0,0.33199999999999996,0.4069767441860465,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007-09-02,Valladolid,La Coruna,2,2,1,1,0,2,14,6,21,14,14,2,1,2,0,0,2.1,3.2,3.5,2.2,3.1,3.0,2.1,3.4,3.4,3,6,9,1506.7997092628495,1475.5245249355428,1,0,0,3,0.0,0.3157894736842105,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,1,0,0,1,0.6,0.7333333333333334,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-02,Getafe,Recreativo,1,1,1,0,0,1,10,13,12,23,7,7,0,5,1,0,2.1,3.25,3.4,2.0,3.1,3.4,2.1,3.4,3.4,3,6,9,1484.46074615719,1512.0865706828201,1,1,4,1,0.4473684210526316,0.3157894736842105,0.0,0.0,2,0.5,0.0,3,2,2.0,1.0,0,0,1,0,0.6176470588235294,0.5882352941176471,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-09-02,Betis,Espanol,2,2,1,0,2,0,15,12,16,22,3,5,0,1,0,0,2.05,3.25,3.6,2.1,3.0,3.3,2.1,3.4,3.4,3,6,9,1454.7985126084538,1477.9630296074504,1,0,1,1,0.3157894736842105,0.21052631578947367,0.0,0.0,4,0.0,0.25,3,5,0.0,1.0,0,0,0,1,0.5694444444444444,0.6363636363636365,0.6176470588235294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-02,Villarreal,Real Madrid,0,5,0,0,1,0,17,12,15,16,7,3,2,0,0,0,2.87,3.25,2.37,3.1,3.0,2.2,2.1,3.4,3.4,3,6,9,1580.7260759255134,1652.0364405848452,3,2,0,1,0.5,0.5263157894736842,0.0,0.0,4,0.25,0.0,4,3,4.0,3.0,1,1,0,0,1.2109704641350212,1.409090909090909,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-02,Ath Madrid,Mallorca,1,1,1,0,1,0,22,7,16,19,7,1,4,3,0,0,1.72,3.4,5.0,1.65,3.4,4.7,2.1,3.4,3.4,3,6,9,1519.747432531171,1499.8130267517765,1,3,2,0,0.39473684210526316,0.2631578947368421,0.0,0.0,4,0.0,0.25,3,4,1.0,2.0,0,1,1,0,0.344,0.351063829787234,0.6176470588235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-02,Almeria,Valencia,1,2,0,0,0,1,11,4,23,22,5,2,3,2,0,0,3.2,3.1,2.25,3.2,3.1,2.1,2.1,3.4,3.4,3,6,9,1506.7351949549136,1573.217072550678,3,0,0,3,0.0,0.39473684210526316,0.0,0.0,0,0.0,0.0,0,0,0.0,2.0,1,0,0,1,1.4222222222222223,1.5238095238095237,0.6176470588235294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-09-02,Barcelona,Ath Bilbao,3,1,2,2,0,2,16,9,20,15,4,4,1,2,1,1,1.16,6.5,15.0,1.22,4.8,11.0,2.1,3.4,3.4,3,6,9,1638.2532695059535,1469.4923287115507,0,0,0,0,0.7631578947368421,0.21052631578947367,0.0,0.0,4,0.75,0.25,9,5,3.0,0.0,0,0,0,0,0.07733333333333332,0.1109090909090909,0.6176470588235294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-15,Ath Bilbao,Zaragoza,1,1,1,1,1,1,12,16,24,19,4,7,4,4,0,0,2.4,3.25,2.9,2.3,3.0,2.9,2.1,3.4,3.4,3,5,9,1461.4459868607707,1521.0840310946483,1,2,3,3,0.3333333333333333,0.20512820512820512,0.0,0.0,4,0.25,0.5,6,7,2.0,0.0,0,0,1,1,0.8275862068965517,0.793103448275862,0.6176470588235294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-09-15,Real Madrid,Almeria,3,1,2,1,0,2,11,21,18,16,4,9,3,1,0,1,1.18,6.75,15.0,1.2,5.2,11.0,2.1,3.4,3.4,3,5,9,1657.4699372145644,1501.1910083479906,7,4,1,2,0.6153846153846154,1.0,1.0,1.0,0,0.0,0.0,0,0,5.0,1.0,2,0,0,1,0.07866666666666666,0.10909090909090909,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-15,Valencia,Valladolid,2,1,2,1,1,1,12,10,11,24,2,7,1,2,0,0,1.5,4.0,6.75,1.45,3.6,7.0,2.1,3.4,3.4,3,5,9,1578.761259157601,1508.752367312702,2,3,4,2,0.6153846153846154,1.0,0.0,1.0,0,0.0,0.0,0,0,2.0,1.0,1,1,0,0,0.2222222222222222,0.20714285714285713,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-09-16,Sevilla,Recreativo,4,1,2,2,0,2,18,11,12,14,6,6,1,0,0,1,1.4,4.5,8.0,1.4,3.7,7.5,2.1,3.4,3.4,3,6,9,1618.8690398618332,1508.5699715284588,4,2,1,2,0.717948717948718,0.3,1.0,0.0,2,1.0,0.0,5,2,4.0,1.0,1,0,0,0,0.175,0.18666666666666665,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-09-16,Espanol,Getafe,1,0,2,0,0,1,20,14,20,10,4,6,7,1,0,1,2.1,3.3,3.5,2.1,3.0,3.3,2.1,3.4,3.4,3,6,9,1474.55946201111,1487.9773453115513,2,2,3,5,0.358974358974359,0.3076923076923077,0.0,0.0,4,0.25,0.75,2,12,1.0,2.0,0,0,1,1,0.6,0.6363636363636365,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-16,La Coruna,Betis,1,0,2,1,0,2,22,12,14,24,5,6,1,3,0,0,2.3,3.1,3.25,2.2,3.1,3.0,2.1,3.4,3.4,3,6,9,1473.5718668856903,1458.2020802047941,2,3,5,3,0.38461538461538464,0.15384615384615385,0.0,0.0,4,0.25,0.25,3,3,1.0,1.0,0,0,1,0,0.7076923076923076,0.7333333333333334,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
