Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ajaccio,HomeTeam_Ajaccio GFCO,HomeTeam_Amiens,HomeTeam_Angers,HomeTeam_Arles,HomeTeam_Auxerre,HomeTeam_Bastia,HomeTeam_Bordeaux,HomeTeam_Boulogne,HomeTeam_Brest,HomeTeam_Caen,HomeTeam_Clermont,HomeTeam_Dijon,HomeTeam_Evian Thonon Gaillard,HomeTeam_Grenoble,HomeTeam_Guingamp,HomeTeam_Le Havre,HomeTeam_Le Mans,HomeTeam_Lens,HomeTeam_Lille,HomeTeam_Lorient,HomeTeam_Lyon,HomeTeam_Marseille,HomeTeam_Metz,HomeTeam_Monaco,HomeTeam_Montpellier,HomeTeam_Nancy,HomeTeam_Nantes,HomeTeam_Nice,HomeTeam_Nimes,HomeTeam_Paris SG,HomeTeam_Reims,HomeTeam_Rennes,HomeTeam_Sochaux,HomeTeam_St Etienne,HomeTeam_Strasbourg,HomeTeam_Toulouse,HomeTeam_Troyes,HomeTeam_Valenciennes,AwayTeam_Ajaccio,AwayTeam_Ajaccio GFCO,AwayTeam_Amiens,AwayTeam_Angers,AwayTeam_Arles,AwayTeam_Auxerre,AwayTeam_Bastia,AwayTeam_Bordeaux,AwayTeam_Boulogne,AwayTeam_Brest,AwayTeam_Caen,AwayTeam_Clermont,AwayTeam_Dijon,AwayTeam_Evian Thonon Gaillard,AwayTeam_Grenoble,AwayTeam_Guingamp,AwayTeam_Le Havre,AwayTeam_Le Mans,AwayTeam_Lens,AwayTeam_Lille,AwayTeam_Lorient,AwayTeam_Lyon,AwayTeam_Marseille,AwayTeam_Metz,AwayTeam_Monaco,AwayTeam_Montpellier,AwayTeam_Nancy,AwayTeam_Nantes,AwayTeam_Nice,AwayTeam_Nimes,AwayTeam_Paris SG,AwayTeam_Reims,AwayTeam_Rennes,AwayTeam_Sochaux,AwayTeam_St Etienne,AwayTeam_Strasbourg,AwayTeam_Toulouse,AwayTeam_Troyes,AwayTeam_Valenciennes
2007-08-15,Valenciennes,Marseille,2,1,2,0,0,1,11,6,20,18,7,3,2,2,0,0,3.25,2.87,2.37,3.2,2.9,2.2,2.15,3.25,3.4,1.0,2,8,1499.59157410193,1499.8829560165664,4,0,4,0,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,1,0,1.371308016877637,1.4545454545454546,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-15,Rennes,St Etienne,1,0,2,1,0,2,7,14,16,18,3,8,0,1,0,0,2.1,2.87,4.0,2.1,2.9,3.4,2.15,3.25,3.4,1.0,2,8,1490.1170439834336,1510.40842589807,0,4,2,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,1,0,0.525,0.6176470588235294,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-15,Bordeaux,Le Mans,1,2,0,1,0,2,4,12,19,24,2,4,0,3,1,0,1.66,3.25,5.0,1.65,3.3,4.9,2.15,3.25,3.4,1.0,2,8,1519.3358366874975,1519.59157410193,3,4,0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,2,2,0,0,0.33199999999999996,0.33673469387755095,0.6323529411764706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-15,Monaco,Metz,2,0,2,1,0,2,10,7,10,28,4,5,0,4,0,0,1.66,3.25,5.0,1.65,3.3,4.9,2.15,3.25,3.4,1.0,2,8,1489.8520794225028,1480.40842589807,2,1,3,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,2,0.33199999999999996,0.33673469387755095,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-15,Lille,Sochaux,1,1,1,1,1,1,15,24,14,9,3,8,1,0,0,0,1.9,3.0,4.0,1.85,3.0,4.2,2.15,3.25,3.4,1.0,2,8,1509.59157410193,1490.40842589807,2,1,1,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0.475,0.44047619047619047,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-08-15,Paris SG,Lorient,1,3,0,1,0,2,6,10,10,14,6,5,1,2,0,0,1.66,3.4,5.5,1.6,3.4,5.2,2.15,3.25,3.4,1.0,2,8,1499.59157410193,1510.1479205774972,0,2,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0.3018181818181818,0.3076923076923077,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-16,Nancy,Nice,2,1,2,0,0,1,16,16,21,16,8,4,2,1,0,0,1.9,2.87,4.75,2.0,2.9,3.7,2.15,3.25,3.4,1.0,3,8,1520.1479205774972,1500.40842589807,3,1,0,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,1,0,0,0.39999999999999997,0.5405405405405405,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007-08-18,Toulouse,Strasbourg,1,3,0,1,1,1,21,11,17,19,3,6,2,2,0,0,1.75,3.1,4.75,1.75,3.1,4.5,2.15,3.25,3.4,1.0,5,8,1500.6641633125025,1502.1544223760334,2,3,3,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,0,0.3684210526315789,0.3888888888888889,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-08-18,St Etienne,Bordeaux,0,0,1,0,0,1,14,7,22,20,2,2,1,3,0,0,2.15,2.9,3.4,2.3,2.9,3.0,2.15,3.25,3.4,1.0,5,8,1497.078178804106,1512.143918382453,4,4,3,2,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,0,0,1,1,0.6323529411764706,0.7666666666666666,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-18,Metz,Paris SG,0,0,1,0,0,1,10,12,16,13,4,3,0,3,0,0,2.7,2.87,2.6,2.7,2.9,2.6,2.15,3.25,3.4,1.0,5,8,1467.8594656174557,1492.6704196095927,1,1,5,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,3,1,1.0384615384615385,1.0384615384615385,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-08-18,Sochaux,Monaco,0,3,0,0,1,0,23,11,15,14,5,3,1,0,0,0,2.1,2.9,3.5,2.2,2.9,3.2,2.15,3.25,3.4,1.0,5,8,1488.1233942639565,1502.401039703117,2,4,4,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,1,0,0.6,0.6875,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-18,Le Mans,Lille,1,1,1,0,1,0,14,14,23,25,6,3,4,1,0,0,2.0,2.9,3.8,2.3,2.9,3.0,2.15,3.25,3.4,1.0,5,8,1526.7834924069746,1511.8766057360435,6,3,2,2,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,3,1,0,0,0.5263157894736842,0.7666666666666666,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-18,Auxerre,Caen,1,0,2,1,0,2,15,7,12,21,10,0,1,3,0,0,1.72,3.1,5.0,1.85,3.0,4.2,2.15,3.25,3.4,1.0,5,8,1468.1013150383992,1499.8520794225028,0,1,7,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,3,1,0.344,0.44047619047619047,0.6323529411764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-18,Lorient,Lyon,2,1,2,1,1,1,12,11,12,12,6,5,0,0,0,0,5.0,3.1,1.72,4.4,3.0,1.8,2.15,3.25,3.4,1.0,5,8,1517.0690750698345,1499.3358366874975,5,2,2,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,1,2.9069767441860463,2.4444444444444446,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-19,Lens,Valenciennes,0,0,1,0,0,1,23,16,12,15,6,5,1,1,0,0,1.7,3.1,5.25,1.7,3.2,4.7,2.15,3.25,3.4,1.0,6,8,1490.40842589807,1512.400600802857,0,6,1,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,1,0,0.3238095238095238,0.36170212765957444,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-08-19,Marseille,Nancy,2,2,1,1,0,2,14,16,22,15,4,7,1,3,0,0,1.6,3.3,5.5,1.55,3.4,5.8,2.15,3.25,3.4,1.0,6,8,1487.0739293156394,1532.4177698252881,1,5,2,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.0,0,3,1,0,0.29090909090909095,0.26724137931034486,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-19,Nice,Rennes,1,1,1,1,0,2,11,8,21,20,7,4,3,2,0,0,2.2,2.87,3.25,2.2,2.8,3.3,2.15,3.25,3.4,1.0,6,8,1488.138576650279,1503.4472910773975,2,1,3,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,1,1,0,0.676923076923077,0.6666666666666667,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-25,Rennes,Metz,2,0,2,1,0,2,18,18,18,18,4,1,0,1,0,1,1.66,3.25,5.0,1.65,3.3,4.9,2.15,3.25,3.4,1.0,5,8,1500.2451545037516,1471.3048641121197,2,1,3,5,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,3,0.33199999999999996,0.33673469387755095,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Strasbourg,Lens,2,1,2,0,0,1,10,11,16,10,5,4,1,2,0,0,2.5,2.87,2.8,2.5,2.9,2.8,2.15,3.25,3.4,1.0,5,8,1509.3136428981036,1493.7821254360822,6,0,2,1,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,1,0.8928571428571429,0.8928571428571429,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Nice,Toulouse,1,1,1,1,0,2,17,10,15,27,8,10,4,3,0,0,2.1,2.87,3.5,2.2,2.9,3.2,2.15,3.25,3.4,1.0,5,8,1491.340713223925,1493.5049427904323,3,3,4,6,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,1,1,0.6,0.6875,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-08-25,Valenciennes,Sochaux,3,1,2,2,1,2,13,20,16,19,5,4,2,1,0,0,2.05,2.87,3.6,2.1,2.9,3.4,2.15,3.25,3.4,1.0,5,8,1509.0269012648448,1481.2988719695288,6,2,5,7,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,2.0,0.0,1,0,0,2,0.5694444444444444,0.6176470588235294,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-08-25,Monaco,Le Mans,3,1,2,0,1,0,14,20,22,23,2,5,2,2,0,0,1.9,3.0,4.0,1.85,3.0,4.2,2.15,3.25,3.4,1.0,5,8,1509.2255619975447,1529.1848452243312,7,7,3,3,0.5,1.0,0.5,1.0,0,0.0,0.0,0,0,1.0,2.0,2,3,0,0,0.475,0.44047619047619047,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Caen,Marseille,1,2,0,0,1,0,9,13,16,18,6,1,0,0,0,0,3.4,2.87,2.3,3.1,2.8,2.3,2.15,3.25,3.4,1.0,5,8,1486.2318745166551,1491.0291824640362,1,3,2,4,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,2,1,1.4782608695652175,1.347826086956522,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Bordeaux,Lorient,2,2,1,1,1,1,12,9,11,18,6,3,3,2,0,0,1.83,3.0,4.33,1.85,3.0,4.2,2.15,3.25,3.4,1.0,5,8,1508.948059513369,1529.3936215836923,4,7,2,3,0.5,0.5,0.5,0.5,0,0.0,0.0,0,0,1.0,1.0,0,3,1,0,0.42263279445727486,0.44047619047619047,0.6323529411764706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-25,Nancy,Auxerre,4,1,2,2,0,2,16,9,17,25,5,4,1,3,0,0,1.9,3.0,4.0,1.9,3.0,4.0,2.15,3.25,3.4,1.0,5,8,1528.4625166768913,1481.721519944247,7,1,3,7,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,2.0,0.0,3,1,0,0,0.475,0.475,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-26,Lyon,St Etienne,1,0,2,0,0,1,11,14,28,18,6,2,1,4,0,0,1.53,3.6,6.5,1.45,3.6,7.0,2.15,3.25,3.4,1.0,6,8,1487.0112901736397,1500.2740376731902,3,4,3,3,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,2,1,0.2353846153846154,0.20714285714285713,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-26,Paris SG,Lille,1,1,1,0,1,0,17,11,19,17,6,1,3,3,0,0,1.9,3.1,4.33,1.9,3.0,4.0,2.15,3.25,3.4,1.0,6,8,1489.2250211149287,1509.475252918687,1,4,3,3,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0,0.0,1.0,0,1,1,0,0.4387990762124711,0.475,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-28,Lorient,Valenciennes,1,3,0,1,2,0,19,17,12,19,5,6,1,1,0,0,2.0,3.0,4.0,1.9,3.0,4.0,2.15,3.25,3.4,1.0,1,8,1526.0594295722742,1521.0775630949845,9,9,5,6,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,2.0,0.0,3,2,0,0,0.5,0.475,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-08-29,Sochaux,Lyon,1,2,0,1,1,1,13,15,21,17,8,9,3,2,0,0,5.0,3.1,1.8,4.2,3.1,1.8,2.15,3.25,3.4,1.0,2,8,1469.2482101393891,1500.1604780055773,3,4,10,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,3,0,2.7777777777777777,2.3333333333333335,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-29,Metz,Bordeaux,0,1,0,0,0,1,11,14,12,17,6,3,3,3,0,0,3.0,2.9,2.3,3.0,2.9,2.3,2.15,3.25,3.4,1.0,2,8,1459.287650488142,1512.282251524787,1,6,7,4,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0,0.0,1.0,0,0,4,1,1.3043478260869565,1.3043478260869565,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-29,Marseille,Nice,0,2,0,0,0,1,16,13,19,20,3,4,2,2,0,0,1.5,3.5,7.5,1.55,3.4,5.8,2.15,3.25,3.4,1.0,2,8,1498.1011384822204,1494.1993158294092,5,4,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0.2,0.26724137931034486,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007-08-29,St Etienne,Strasbourg,2,0,2,1,0,2,24,7,13,15,4,0,3,2,0,1,1.75,3.0,4.5,1.9,3.0,4.0,2.15,3.25,3.4,1.0,2,8,1487.1248498412526,1521.6980468160912,4,8,4,3,0.5,0.5,0.5,0.5,0,0.0,0.0,0,0,1.0,1.0,0,3,2,0,0.3888888888888889,0.475,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-08-29,Le Mans,Paris SG,0,2,0,0,1,0,21,14,16,8,7,3,2,0,0,0,2.25,2.87,3.1,2.4,2.8,3.0,2.15,3.25,3.4,1.0,2,8,1515.8630993050867,1492.554215127875,8,2,6,4,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,1,1,0.7258064516129032,0.7999999999999999,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-08-29,Auxerre,Rennes,0,2,0,0,2,0,14,8,17,14,4,5,0,0,0,0,2.1,2.9,3.5,2.3,2.9,3.0,2.15,3.25,3.4,1.0,2,8,1470.2004978243847,1512.2623681277294,2,4,11,3,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,0,2,1,0,0.6,0.7666666666666666,0.6323529411764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-29,Lille,Monaco,0,1,0,0,1,0,13,9,23,28,7,5,4,2,1,0,2.05,2.9,3.6,2.3,2.8,3.1,2.15,3.25,3.4,1.0,2,8,1506.1460589057406,1522.5473079167891,5,10,4,4,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0,0.0,1.0,1,3,0,0,0.5694444444444444,0.7419354838709676,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,Valenciennes,Metz,0,0,1,0,0,1,17,5,17,16,5,1,1,3,0,0,1.72,3.25,4.5,1.65,3.3,4.9,2.15,3.25,3.4,1.0,5,9,1528.4089243316348,1453.4270276164932,12,1,7,8,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,3.0,0.0,3,0,0,5,0.38222222222222224,0.33673469387755095,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
